Data,Quipapa - Pluv,São benedito do sul - Pluv,São Benedito do sul - Fluv,Batateira - Fluv,Belém de Maria - Pluv,Belém de Maria - Fluv,Maraial - Pluv,Jaqueira - Pluv,Laje grande - Pluv,Catende (Canaã) - Pluv,Catende - Fluv,Palmares (japaranduba)- Pluv,Palmares - Pluv,Palmares - Fluv
18/05/2019,0,0,216,165,0,117,0,0,0,0,294,0,0,315
19/05/2019,"2,17","4,72",216,165,"8,85",116,"6,74","4,52","8,55","3,56",293,"4,75","3,8",314
20/05/2019,0,0,242,166,"0,2",114,"0,59",0,"1,57","0,2",294,"2,35","0,6",315
21/05/2019,"22,7","26,87",240,168,"19,93",112,"32,12","26,64","30,56","26,42",297,"27,83","22,3",326
22/05/2019,"7,27","7,67",239,167,"2,37",112,"5,31","1,78","3,95","2,96",300,"0,79","8,9",334
23/05/2019,"0,6",0,238,166,0,112,0,0,0,0,300,"0,2","0,1",331
24/05/2019,0,0,232,166,0,112,0,0,0,0,298,0,"0,2",327
25/05/2019,0,0,219,166,0,111,0,0,0,0,298,0,0,323
26/05/2019,"0,78","0,59",222,165,0,113,"0,2",0,"0,2",0,296,0,"0,4",320
27/05/2019,"2,39","5,92",219,165,"5,15",114,"1,78","0,62","5,57","7,47",295,"6,51","12,5",318
28/05/2019,"7,29","8,7",219,165,"13,41",113,"6,9","11,03","8,16","5,92",294,"5,7","8,9",319
29/05/2019,"6,52","8,68",240,164,"2,99",114,"4,77","10,46","4,21","10,31",295,"6,13","11,1",322
30/05/2019,"1,58","1,61",230,164,"2,57",119,"0,4","3,74","9,53","3,17",297,0,"2,5",325
31/05/2019,"0,4","3,77",224,164,"7,09",123,"1,2","2,97","17,34","5,13",298,"3,76","3,2",325
01/06/2019,"0,4",1,219,163,"0,6",120,"0,2","0,4","1,77","0,4",296,"0,4","1,5",326
02/06/2019,0,0,218,163,0,120,0,"1,21",0,0,295,0,"0,3",322
03/06/2019,0,0,218,163,0,117,0,"0,2",0,0,294,0,0,318
04/06/2019,"1,39","0,79",220,163,0,116,0,0,0,0,294,0,0,317
05/06/2019,0,"0,99",219,162,"0,4",116,"0,2","1,38","1,59","3,93",293,"4,34",0,316
06/06/2019,0,0,218,162,"0,6",116,"0,62","2,37","1,58","0,99",293,"1,19","2,9",316
07/06/2019,"0,4",0,216,161,0,115,0,0,0,0,292,0,0,314
08/06/2019,"7,1","3,59",216,161,"0,6",115,"2,76","3,15","2,19","1,77",292,"13,6","4,1",314
09/06/2019,1,"0,79",217,160,"1,58",116,"0,2","0,79","1,39","0,4",292,"1,78","0,6",314
10/06/2019,"1,98","3,96",217,159,"1,58",117,"2,37","1,77","0,2","1,59",292,"1,18","2,1",314
11/06/2019,"3,96","8,67",216,159,"4,54",114,"7,88","3,75","6,15","6,71",294,"5,72","7,2",313
12/06/2019,"1,19","4,94",219,159,"2,61",116,"1,18","0,2","0,79","1,2",296,"1,78","2,3",317
13/06/2019,"27,45","31,21",250,168,"32,53",123,"41,56","51,13","48,54","41,93",300,"53,02","37,9",357
14/06/2019,"6,52","4,53",260,166,"4,34",141,"5,72","6,9","5,41","2,97",310,"4,35","33,1",381
15/06/2019,"1,18",0,241,164,"0,6",135,"0,59","0,4",0,0,306,"3,16","1,2",360
16/06/2019,"4,37","6,31",234,166,"5,92",143,"8,69","5,17","13,63","9,26",303,"9,13","7,4",347
17/06/2019,"40,76","55,25",267,180,"61,59",153,"55,28","68,69","61,07","65,35",320,"62,97","36,2",400
18/06/2019,"9,48","7,93",287,190,"13,76",176,"7,13","9,07","11,51","15,96",340,"10,26",43,450
19/06/2019,"1,57","0,6",260,190,"0,99",153,0,"1,19","0,4","0,6",322,"0,4","1,5",389
20/06/2019,"0,99","2,77",244,179,"2,38",141,"1,6","3,38","3,78","4,73",310,"2,77","4,6",354
21/06/2019,"0,2",0,236,187,0,136,0,0,0,0,304,0,0,340
22/06/2019,"7,73","6,74",260,185,"8,46",135,"6,32","4,74","8,53","11,41",302,"14,59","2,3",338
23/06/2019,"10,43","6,1",244,179,"1,78",131,"2,76","2,17","2,77","1,19",303,"0,98","6,7",332
24/06/2019,"10,43","5,78",236,178,"7,15",135,"8,32","5,35","8,17","7,68",305,"18,96","8,8",335
25/06/2019,"1,81","1,57",240,176,"3,55",131,"1,38","5,34","3,2","3,56",306,"5,53","14,5",339
26/06/2019,"3,95","6,69",239,176,"6,93",137,"2,56","4,55","7,56","9,06",306,"6,5",0,333
27/06/2019,"10,27","24,45",260,180,"25,81",147,"21,35","16,57","28,28","28,71",308,"23,67","13,9",372
28/06/2019,"2,38","5,74",257,180,"5,32",154,"3,56","4,36","4,34","1,59",319,"6,5","24,6",375
29/06/2019,"13,61","9,51",258,180,"18,99",162,"20,1","24,65","17,96","11,83",315,"20,12","14,7",367
30/06/2019,"12,13","10,48",270,189,"17,17",168,"12,23","12,67","16,58","22,71",316,"10,64","20,1",385
01/07/2019,"9,26","10,83",266,195,"9,13",164,"9,68","11,06","16,43",0,324,"15,79",17,384
02/07/2019,"0,2","0,2",254,194,"0,4",156,"0,4","0,2","0,4","9,46",314,0,"6,1",375
03/07/2019,0,"1,19",246,195,"4,78",157,,3,"9,06","0,4",310,"6,14","0,2",354
04/07/2019,0,"0,62",238,190,"0,2",148,"7,13","0,2",0,"5,14",307,0,"7,5",352
05/07/2019,0,0,234,188,0,140,,0,0,"0,2",305,"0,2",0,338
06/07/2019,0,0,230,178,0,136,,0,0,0,303,0,0,328
07/07/2019,0,0,228,179,0,135,,0,0,0,301,0,0,328
08/07/2019,"1,8","3,77",228,178,"2,76",131,,"3,94","5,71",0,301,"6,51",0,328
09/07/2019,"7,72","9,5",230,184,"15,78",132,"4,95","18,96","14,9","6,53",306,"12,22","26,1",328
10/07/2019,"3,76","2,81",236,185,"4,54",138,"23,82","3,98",0,"13,84",305,"1,97","0,9",329
11/07/2019,"8,72","17,6",250,179,"11,36",136,"5,55","13,86","8,9","4,34",305,"3,22","0,3",336
12/07/2019,2,"3,97",252,180,"3,16",135,"16,04","0,99","2,37","9,3",311,"1,97","8,1",341
13/07/2019,"10,86","12,42",242,194,"9,11",139,"1,4","11,56","24,27","1,38",309,"25,32","0,4",353
14/07/2019,"5,73","5,39",255,204,"19,59",140,"12,1","11,86","26,53","11,22",319,"26,42","41,3",375
15/07/2019,"0,2",0,253,203,"1,78",147,"12,85","1,37","2,76","22,29",313,"1,18",16,369
16/07/2019,0,0,243,202,0,144,"1,19",0,0,"0,6",310,0,"0,1",352
17/07/2019,0,"0,2",240,200,0,138,,0,0,"0,4",305,0,0,338
18/07/2019,1,"0,79",238,198,0,135,"1,78","0,2","3,4",0,302,"0,8",0,332
19/07/2019,"5,51","3,76",238,186,"6,31",131,"5,98","2,18","4,96","0,79",302,"2,17",0,328
20/07/2019,"7,56","12,19",244,198,"45,57",159,"20,01","23,32","57,11","1,98",304,"48,84","12,7",337
21/07/2019,"18,18","20,68",330,280,"48,85",230,"51,16","53,39","48,43","31,76",354,"48,8","82,1",488
22/07/2019,"5,77","9,08",294,276,"9,55",202,"9,27","12,28","19,69","53,74",339,"13,47","6,7",429
23/07/2019,"13,23","10,71",298,285,28,199,"14,39","10,32","31,38","5,52",332,"23,25","22,3",405
24/07/2019,"24,9","40,84",328,290,"26,28",206,"34,91",32,"41,38","28,91",346,"40,98","23,3",413
25/07/2019,"1,78","1,6",301,294,"4,74",220,"4,17","5,52","17,18","46,54",372,"9,69","21,1",469
26/07/2019,"4,18","3,96",294,274,"24,52",204,"6,12","8,85","22,52","8,47",330,"16,98","15,7",409
27/07/2019,"6,78","7,11",276,275,"27,25",202,"10,07","15,42","17,86","15,86",324,"20,9","13,5",394
28/07/2019,"2,99","6,16",281,272,"18,08",204,"10,5","15,4","18,1","18,95",326,"20,92","24,1",424
29/07/2019,"0,79","0,6",270,265,"1,58",191,"1,77","2,18","1,39","13,97",324,"1,19","3,1",392
30/07/2019,"6,36","6,33",265,253,"13,25",175,0,"11,05","7,54","0,59",318,"11,51",0,370
31/07/2019,0,0,260,238,"0,2",168,"25,62","0,4",0,"13,84",318,"0,2","14,5",371
01/08/2019,"13,03","13,81",301,230,"17,15",168,"29,32","21,74","25,65","23,03",316,"34,84","2,1",358
02/08/2019,"21,36","26,74",310,312,"26,68",214,"1,78","25,14","31,19","25,5",346,"28,38","70,2",434
03/08/2019,"1,77","1,78",289,279,"0,4",197,"0,4","0,2","0,59","1,58",330,"0,4","9,2",412
04/08/2019,"0,8","0,2",271,264,0,175,"0,2",0,"0,99",0,320,"0,4","0,2",372
05/08/2019,"1,99","4,94",260,241,"9,46",167,"22,07","5,94","13,83","6,52",314,"4,75","2,4",358
06/08/2019,"7,54","9,7",261,243,"11,46",171,"1,78","13,17","11,33","6,32",314,"7,13","3,2",352
07/08/2019,"1,18","0,79",266,243,"5,39",,"11,06","0,4","2,03","2,76",319,"1,02","1,3",359
08/08/2019,"9,3","6,95",268,242,"33,53",,"0,2","8,09","13,51","14,8",315,"8,51","6,6",365
09/08/2019,"0,4",0,266,238,"0,2",,0,"0,4","0,4","0,2",322,"0,2","4,9",372
10/08/2019,0,"0,2",262,232,0,,0,"0,79",0,"0,2",314,0,0,355
11/08/2019,0,0,252,228,0,,0,0,0,0,314,0,0,346
12/08/2019,"2,61","4,92",252,219,"9,94",,"2,19","4,57","7,89","11,64",309,"6,72","5,9",341
13/08/2019,"0,79","0,6",254,215,"0,4",,"0,6","0,2","0,6","0,2",310,"1,38",3,342
14/08/2019,"10,1","8,51",255,210,"13,52",,"13,68","12,11","21,61","11,88",310,"17,79","7,4",346
15/08/2019,"3,97","2,79",268,212,"4,56",,"9,69","3,76","11,55","3,37",310,"3,4","8,7",358
16/08/2019,"8,34","13,15",302,224,"18,52",,"36,26","17,93","21,8","14,57",327,"6,19","5,3",362
17/08/2019,"12,86","10,84",312,258,"12,62",202,"5,92","13,18","11,83","8,08",330,"6,31","11,9",413
18/08/2019,"1,98","3,57",290,258,"9,45",201,"4,54","13,95","7,52","18,15",324,"8,29",8,406
19/08/2019,"0,4","3,35",272,253,"0,79",,"2,37","2,99","1,8","1,38",324,"0,4","10,2",378
20/08/2019,0,0,262,230,0,,0,0,0,0,316,0,"0,1",360
21/08/2019,0,"0,2",254,215,0,,0,0,0,0,316,0,0,348
22/08/2019,0,0,254,219,0,,0,0,0,0,310,"0,6",0,340
23/08/2019,"4,35","1,99",254,217,"4,17",154,"3,56","2,19","6,12","2,37",309,"4,56","8,3",338
24/08/2019,0,0,252,214,"0,4",152,0,0,"3,97","4,33",310,"6,94","0,2",338
25/08/2019,"0,79","1,18",250,216,"10,28",155,"3,55","21,05","21,11","6,71",310,"4,38","10,3",344
26/08/2019,"0,2",0,248,212,"0,98",156,0,0,"2,76",0,310,"0,2",3,341
27/08/2019,"1,97","4,33",248,210,"8,33",155,"6,12","2,96",0,"7,7",310,0,"2,2",342
28/08/2019,"0,2","0,2",250,209,"0,2",152,0,0,"2,76","1,39",309,1,"10,5",340
29/08/2019,"0,2",0,248,202,"0,79",145,"1,78",0,0,"0,59",309,0,0,334
30/08/2019,0,0,246,199,"0,4",143,"2,17",0,"0,2","2,17",308,"1,39","0,1",330
31/08/2019,0,0,244,198,0,140,0,0,"0,2","0,4",308,0,"0,2",329
01/09/2019,0,"7,86",244,217,0,142,0,"0,39","0,2","0,4",306,"6,93",2,327
02/09/2019,"8,1","17,18",248,216,"13,06",143,"20,3","23,3","13,85","23,89",308,"20,36","3,1",332
03/09/2019,"6,95","7,94",250,216,"8,32",145,"9,32","19,57","9,92","8,09",314,"5,57","11,9",345
04/09/2019,1,"6,96",250,217,"7,17",147,"12,64","3,76","12,94","6,9",314,"15,03","6,6",349
05/09/2019,"2,39","2,62",250,218,"6,57",150,"4,97","4,96","3,59","2,6",311,"2,97","13,4",354
06/09/2019,"1,6","1,79",252,218,"3,56",148,"3,16","1,59","3,96","2,57",311,"2,58","0,2",345
07/09/2019,"1,19","0,8",251,219,"2,79",148,"4,34","0,6","9,15","2,77",310,"2,57",2,339
08/09/2019,"1,38","0,6",250,220,"4,37",140,"3,57","2,39","3,97","2,38",309,"1,23","7,3",337
09/09/2019,"0,39","0,4",248,219,"0,99",139,"4,53","0,8","2,2","0,4",309,"1,39","0,3",336
10/09/2019,0,0,246,218,0,138,0,0,0,0,308,0,0,334
11/09/2019,"0,42","0,4",242,218,0,135,0,"1,18","1,19","1,98",307,0,"0,1",331
12/09/2019,0,0,240,216,"0,2",132,"0,4","0,6","0,4",0,306,"0,4","0,2",330
13/09/2019,"0,39",0,240,215,"0,2",130,0,"0,4","1,01",0,306,"0,2",0,327
14/09/2019,0,0,240,214,0,127,0,0,0,0,305,0,0,327
15/09/2019,0,0,239,213,0,128,0,0,0,0,304,0,0,326
16/09/2019,"1,6","2,16",238,212,"4,54",128,"3,16","1,99","3,16","5,13",301,"1,21","5,3",324
17/09/2019,"0,4","2,79",236,211,"3,98",129,"2,43","6,12","6,79","7,29",304,"7,49","1,2",323
18/09/2019,"6,33","7,93",236,209,"8,12",130,"6,52","9,08","10,14","4,57",306,"2,58","8,3",331
19/09/2019,0,0,238,209,0,129,0,0,0,0,306,"0,2","0,1",337
20/09/2019,"1,79","3,76",237,209,"4,73",130,"5,73","3,17","5,54","7,48",306,"6,12","0,2",330
21/09/2019,"0,79","0,2",236,208,"3,15",130,0,"0,2","1,8","1,58",306,"0,4","6,1",329
22/09/2019,0,0,236,208,0,128,0,0,"0,2",0,304,0,0,327
23/09/2019,"1,82","4,4",239,209,"8,11",129,"7,78","4,15","7,6","2,78",304,"2,18","1,5",326
24/09/2019,0,"0,2",238,209,"1,6",126,"2,19","4,54","2,79","1,38",307,"1,59","0,2",327
25/09/2019,0,0,236,209,0,125,0,0,0,0,306,0,0,328
26/09/2019,0,0,234,209,0,126,"0,4",0,0,0,304,0,0,325
27/09/2019,0,0,232,208,0,124,0,0,0,0,303,0,0,323
28/09/2019,0,0,232,208,0,124,0,0,0,0,303,0,0,321
29/09/2019,0,0,230,207,0,122,0,0,0,0,302,0,0,320
30/09/2019,0,0,230,207,0,122,0,"0,2","0,4",0,301,0,0,318
01/10/2019,0,0,229,206,0,121,0,0,0,0,300,0,0,318
02/10/2019,0,0,228,206,0,120,"0,2","1,38","0,2","0,4",301,"0,6",0,318
03/10/2019,0,0,227,206,0,119,0,0,0,0,300,0,"2,1",316
04/10/2019,"0,6",0,226,205,"0,42",118,"0,2","0,4","0,99",0,300,0,1,315
05/10/2019,0,0,226,205,"0,4",117,0,"0,2",0,0,300,"0,2","0,1",314
06/10/2019,0,0,226,204,0,117,0,0,0,0,300,0,0,314
07/10/2019,0,0,225,204,0,117,0,0,0,0,299,0,0,313
08/10/2019,"0,2",0,224,203,0,116,0,0,0,0,299,0,0,312
09/10/2019,0,0,222,203,0,116,,0,0,"0,2",299,"0,2",0,311
10/10/2019,"1,38","3,75",222,202,"11,45",116,"7,12","1,78","6,76","7,09",299,"5,17","5,8",311
11/10/2019,0,"0,2",228,202,0,117,"1,02","1,19","4,95",0,299,"1,2","4,7",315
12/10/2019,0,0,227,202,"1,58",118,0,"1,38","0,4","0,2",299,"0,99","2,1",315
13/10/2019,"0,4","0,2",227,202,"0,4",117,0,0,0,0,300,"0,2",0,314
14/10/2019,"3,6","2,02",228,202,"8,86",118,"3,98","3,17","4,58","2,98",300,"1,81",2,313
15/10/2019,0,0,228,202,"0,2",119,0,0,"0,4",0,300,"0,59","0,2",315
16/10/2019,0,0,227,202,"0,59",118,0,"0,2",1,"0,2",299,"0,2","0,6",315
17/10/2019,0,0,226,202,0,117,0,0,0,0,299,0,0,314
18/10/2019,"5,15","7,57",224,202,"12,65",119,"7,49","5,54","7,49","20,68",302,"8,69","2,4",315
19/10/2019,"1,2","1,8",228,203,"2,59",120,"1,59","6,52","1,2",1,302,"0,79","5,7",317
20/10/2019,0,0,230,202,0,119,0,0,0,0,300,0,0,317
21/10/2019,0,0,228,202,0,117,0,0,0,0,299,0,0,317
22/10/2019,0,0,227,202,0,117,0,0,0,0,299,0,0,314
23/10/2019,0,0,225,202,0,116,0,0,0,0,298,0,0,311
24/10/2019,0,0,222,202,0,116,0,0,0,0,298,0,0,309
25/10/2019,0,0,221,201,0,114,0,0,0,0,298,0,0,308
26/10/2019,0,0,220,201,0,113,"0,2","0,59",0,0,298,0,0,307
27/10/2019,"0,2","0,4",220,201,0,114,0,0,0,0,298,0,0,306
28/10/2019,0,0,220,204,0,113,0,0,0,0,298,0,0,306
29/10/2019,0,0,219,,0,112,0,0,0,0,297,"0,2",0,305
30/10/2019,0,0,219,,0,113,0,0,0,0,296,0,0,305
31/10/2019,"0,8","2,56",219,,"0,2",111,0,"1,41",0,"0,59",296,"0,4",0,304
01/11/2019,0,0,218,,0,110,0,0,0,0,296,0,0,303
02/11/2019,0,0,218,,0,110,0,0,0,0,296,0,0,304
03/11/2019,0,"0,79",218,,"0,4",110,0,"0,79","1,38","0,79",296,"1,41","1,1",303
04/11/2019,0,0,218,,0,109,0,0,0,0,296,0,0,302
05/11/2019,0,0,218,,0,109,0,0,0,0,296,0,0,302
06/11/2019,0,0,217,,"0,2",109,0,0,"0,2",0,296,"0,2",0,302
07/11/2019,0,0,216,,0,108,0,0,0,0,296,0,"0,1",301
08/11/2019,0,0,216,,0,109,0,0,0,0,295,0,0,301
09/11/2019,0,0,216,,0,108,"0,42",0,0,0,295,0,"0,2",299
10/11/2019,0,0,216,,0,108,0,0,0,0,295,0,0,299
11/11/2019,0,0,215,,0,108,0,0,0,0,295,0,0,299
12/11/2019,0,0,214,,0,109,0,0,0,0,295,0,0,298
13/11/2019,0,0,214,,0,108,0,0,"0,2",0,295,0,0,298
14/11/2019,0,0,214,,0,107,0,0,0,0,295,0,0,298
15/11/2019,0,0,214,,0,108,0,0,0,0,295,0,0,297
16/11/2019,0,0,214,,0,107,0,0,0,0,295,0,0,297
17/11/2019,0,0,214,,0,107,0,0,0,0,294,0,0,296
18/11/2019,0,0,214,,0,107,0,0,0,0,294,0,0,296
19/11/2019,0,0,214,187,"2,76",106,0,0,"0,2",0,294,0,0,296
20/11/2019,0,0,213,186,0,106,0,0,0,0,294,0,0,296
21/11/2019,0,0,213,185,"0,2",105,0,0,0,"0,59",294,"0,6",0,296
22/11/2019,0,0,212,185,0,105,0,0,0,0,294,0,0,296
23/11/2019,0,0,212,184,0,106,0,0,0,0,293,0,0,295
24/11/2019,0,0,212,184,0,105,0,0,0,0,293,0,0,295
25/11/2019,0,0,212,184,0,104,0,0,0,0,294,0,0,295
26/11/2019,0,0,211,183,0,105,0,0,0,0,294,0,0,294
27/11/2019,0,0,211,183,0,104,0,0,0,0,294,0,"0,1",294
28/11/2019,0,0,211,182,0,103,0,0,0,0,294,0,0,294
29/11/2019,0,0,211,182,0,103,0,0,0,0,294,0,0,294
30/11/2019,0,0,210,181,0,102,0,0,0,0,294,0,0,294
01/12/2019,0,0,210,180,0,102,0,0,0,0,293,0,0,294
02/12/2019,0,0,210,179,0,102,0,0,0,0,293,0,0,294
03/12/2019,0,0,209,178,0,103,0,0,0,0,293,0,0,294
04/12/2019,0,0,209,178,0,103,0,0,0,0,292,0,0,294
05/12/2019,0,0,208,177,0,102,0,0,0,0,292,0,0,293
06/12/2019,0,0,208,176,0,102,0,0,0,0,292,0,0,294
07/12/2019,0,0,208,176,0,103,0,0,0,0,292,0,0,293
08/12/2019,0,0,208,176,0,103,0,0,0,0,291,0,0,293
09/12/2019,0,0,208,175,0,103,0,0,0,0,290,0,0,293
10/12/2019,0,0,208,175,0,102,0,0,0,0,291,0,0,293
11/12/2019,0,0,208,175,0,102,0,0,0,0,292,0,0,293
12/12/2019,0,0,208,174,0,103,0,0,0,0,290,0,0,293
13/12/2019,0,0,208,173,0,103,0,0,0,0,291,0,0,294
14/12/2019,"0,6","1,97",208,173,"2,37",104,"3,54",0,"5,93","2,17",291,"1,97","0,2",294
15/12/2019,"7,89","11,65",208,174,"4,95",105,"8,68","1,98","7,1","3,39",292,"6,11","1,1",295
16/12/2019,"0,8","7,71",208,174,0,109,"16,69","7,53","26,06","26,96",293,"15,43","4,1",301
17/12/2019,1,"0,2",217,181,0,108,"0,2","11,07","0,42","0,2",295,0,"1,9",312
18/12/2019,0,0,215,181,0,109,0,0,0,0,293,0,0,310
19/12/2019,0,0,214,181,0,107,0,0,0,0,293,0,0,315
20/12/2019,"0,6","0,79",214,182,0,106,"2,79","4,53","1,19","1,38",293,"1,41",0,331
21/12/2019,0,0,213,182,0,107,0,"3,75",0,0,294,"0,81","1,8",330
22/12/2019,"0,2","0,99",213,181,0,107,"0,59",0,"0,2","0,59",293,"0,82",0,329
23/12/2019,0,0,212,181,0,106,0,0,0,0,292,0,0,325
24/12/2019,0,0,211,181,0,105,0,0,0,0,292,0,0,324
25/12/2019,0,"0,99",211,181,0,105,"0,42",0,0,"0,6",292,"1,19","2,4",323
26/12/2019,0,0,210,180,0,105,0,0,0,0,292,0,0,323
27/12/2019,0,0,210,180,0,106,0,0,"0,2","0,6",292,0,0,322
28/12/2019,0,0,210,179,0,106,0,0,0,0,292,0,0,322
29/12/2019,0,0,209,179,0,108,0,0,0,0,292,0,0,322
30/12/2019,0,0,208,178,0,108,"1,6",0,0,0,292,0,0,322
31/12/2019,0,0,208,178,0,109,"0,4",0,0,0,292,0,0,322
01/01/2020,0,0,208,178,0,111,0,0,"17,72","0,2",292,"0,2","0,1",322
02/01/2020,0,0,208,188,"0,2",110,0,0,"0,2","0,2",292,0,0,322
03/01/2020,0,0,208,180,0,109,0,0,0,0,292,0,0,322
04/01/2020,0,0,208,179,"0,2",110,0,0,0,0,292,0,0,322
05/01/2020,0,0,208,179,0,110,0,0,0,0,292,0,0,321
06/01/2020,0,0,208,178,0,108,0,0,0,0,292,0,0,320
07/01/2020,0,0,208,178,0,107,0,0,0,0,292,0,0,320
08/01/2020,0,0,208,178,0,107,0,0,0,0,292,0,0,320
09/01/2020,0,0,208,177,0,108,0,0,0,0,292,0,0,320
10/01/2020,0,0,208,176,0,107,0,0,0,0,292,"0,2",0,320
11/01/2020,0,0,207,176,0,106,"0,39",0,0,0,290,0,0,320
12/01/2020,0,0,207,175,0,108,0,0,0,0,290,0,0,320
13/01/2020,0,0,206,174,0,108,0,0,0,0,290,0,0,319
14/01/2020,0,0,206,173,0,107,0,0,0,0,290,0,0,319
15/01/2020,0,0,204,172,0,108,0,0,0,0,290,0,0,318
16/01/2020,0,0,204,172,0,108,0,0,0,0,290,0,0,318
17/01/2020,0,0,204,171,0,107,0,0,0,0,290,0,0,318
18/01/2020,0,0,204,171,0,106,0,0,0,"1,58",290,"1,58","2,7",340
19/01/2020,0,0,204,170,0,106,"0,79",0,0,0,290,0,0,340
20/01/2020,0,0,204,169,0,105,0,0,0,0,290,0,0,340
21/01/2020,0,"0,98",204,168,0,106,"6,1","10,05","67,29","39,62",290,0,0,339
22/01/2020,"8,27","9,08",220,211,0,120,"3,8","8,52","14,7","22,36",296,"1,19","1,5",345
23/01/2020,"0,2",0,228,206,0,116,"0,2","0,4","4,74","0,79",296,"0,2","4,2",346
24/01/2020,0,0,218,205,0,140,0,0,0,0,296,0,"0,3",345
25/01/2020,0,1,216,204,0,129,0,0,0,0,294,0,0,344
26/01/2020,0,"0,2",214,203,0,122,0,0,0,0,293,0,0,343
27/01/2020,0,0,212,201,0,120,0,0,0,0,293,0,0,342
28/01/2020,0,0,210,199,0,118,0,0,0,0,292,0,0,340
29/01/2020,0,0,208,198,0,117,0,0,"0,2",0,292,"0,99",0,339
30/01/2020,"0,2",0,208,198,0,115,0,0,0,0,291,0,0,338
31/01/2020,0,0,208,197,0,114,0,0,0,0,291,0,0,338
01/02/2020,"0,8","1,22",208,197,0,113,0,0,0,0,292,0,0,337
02/02/2020,"4,14",0,208,197,0,116,0,"2,17","24,63","34,45",292,0,0,336
03/02/2020,"1,41","0,2",230,198,0,116,"0,98",0,0,"0,59",293,0,0,342
04/02/2020,"0,59","0,98",217,198,0,115,"0,2",0,"13,2","13,39",293,"1,02","0,1",342
05/02/2020,0,0,215,198,0,115,0,"0,2",0,"0,4",292,"0,2",0,344
06/02/2020,"3,93","4,72",211,215,0,117,0,0,0,"0,98",292,0,0,340
07/02/2020,"1,21","1,21",239,212,0,115,0,0,0,0,292,"12,76",0,338
08/02/2020,0,"0,2",224,208,0,116,0,0,"0,2",0,292,"0,2","11,3",337
09/02/2020,0,0,218,207,0,113,0,0,"8,75",0,292,0,0,336
10/02/2020,0,0,214,206,0,114,0,"1,58","1,98","2,17",292,"3,15","1,4",336
11/02/2020,0,"1,38",214,206,0,114,0,0,"0,81",0,291,0,0,336
12/02/2020,"0,2","0,6",214,205,0,112,"6,09","2,57","2,56","4,93",292,"3,57","5,1",335
13/02/2020,"14,16","22,67",217,204,0,111,"16,83","28,93","45,87","32,88",294,"41,57","14,1",349
14/02/2020,0,0,227,204,0,123,0,0,0,"1,38",298,0,"16,6",350
15/02/2020,0,0,219,203,0,115,0,0,0,0,294,0,0,344
16/02/2020,0,0,214,203,0,116,0,0,0,0,294,0,0,339
17/02/2020,0,0,214,206,0,114,"0,4",0,"0,4",0,293,0,0,336
18/02/2020,"0,2","1,78",212,206,0,112,"0,8",1,"1,19","0,79",292,"0,42","0,9",334
19/02/2020,0,0,210,206,0,112,0,0,"2,38","4,14",291,"0,82","1,6",334
20/02/2020,"17,56","18,73",208,205,0,111,"44,52","18,7","19,54","23,05",292,"48,41","22,4",336
21/02/2020,"0,8","0,4",217,205,0,112,"1,58","2,36","12,82","1,78",294,"6,33",22,344
22/02/2020,"0,2",0,222,205,0,110,"0,2","0,2","1,58","0,2",294,"0,2","5,4",340
23/02/2020,0,0,220,205,0,111,0,0,0,0,294,0,0,336
24/02/2020,"2,56","0,59",218,204,0,110,"0,4","0,2","0,2","0,4",294,0,0,333
25/02/2020,0,0,216,204,0,111,0,0,0,"1,39",294,0,0,332
26/02/2020,"2,78","5,17",216,204,0,128,"4,8","4,55","6,36","3,96",293,"2,57",3,332
27/02/2020,0,0,215,203,0,128,0,"0,59",0,0,293,0,0,335
28/02/2020,0,0,214,202,0,125,0,0,0,0,293,0,0,336
29/02/2020,0,0,210,202,0,120,0,0,0,0,291,0,0,338
01/03/2020,"0,2","5,9",210,201,,120,0,"23,8","0,2","4,56",291,0,0,335
02/03/2020,0,0,210,201,,120,0,"0,99",0,0,291,0,0,341
03/03/2020,0,0,208,201,,119,0,0,0,0,291,"2,37",0,338
04/03/2020,0,0,208,201,,119,0,0,0,0,291,0,0,335
05/03/2020,0,0,206,201,,120,0,0,0,0,291,0,0,334
06/03/2020,0,0,206,199,,118,0,0,0,0,291,0,0,334
07/03/2020,0,0,204,199,,118,0,0,0,0,290,0,0,333
08/03/2020,0,0,204,198,,117,0,0,0,0,291,0,0,332
09/03/2020,0,0,204,198,,117,0,0,0,0,292,0,0,331
10/03/2020,0,0,204,198,,117,0,0,0,0,292,0,0,330
11/03/2020,0,0,204,198,,116,0,0,0,0,292,0,0,329
12/03/2020,"11,89","11,43",224,198,,116,"19,88","12,98","30,97","16,17",293,"27,14",0,330
13/03/2020,"2,01","4,33",224,199,,117,"3,18","0,2","0,4","1,18",293,"0,4","4,1",333
14/03/2020,"8,27","0,4",218,199,,118,"5,52","1,18","2,96","8,89",293,"9,3","0,8",336
15/03/2020,"16,96","21,13",238,198,,120,"11,25","8,09","39,46","7,49",295,"14,01","8,1",340
16/03/2020,"5,98","12,04",228,203,,135,"15,21","23,4","42,98","45,29",297,"86,93","106,5",401
17/03/2020,"14,16","22,47",246,203,,136,0,"1,98","26,8","13,01",298,"1,58","2,1",362
18/03/2020,"57,42","57,34",245,204,,139,"74,02","3,75","30,09","22,91",300,"34,47","15,8",360
